3.554962963847105861e+00,8.441560426564187480e-03
3.842317329269531179e+00,7.657275009387731757e-03
3.872795774033861438e+00,8.419067910196531557e-03
3.868547956488940898e+00,8.424470881480239370e-03
3.829670395180250875e+00,7.954667249542524132e-03
3.773582665150095217e+00,7.255789766534626040e-03
3.700625221146212951e+00,8.989627012302214837e-03
3.645363820609706984e+00,8.624313220712664929e-03
3.634030337618181949e+00,9.130514189271021763e-03
3.608413488411870595e+00,8.960983476844486262e-03
3.604594461774699887e+00,9.423708530152730134e-03
3.494751459588077758e+00,1.081441747412670296e-02
3.472026985270954658e+00,1.029492166726919677e-02
3.509443559846293414e+00,9.865776333437548118e-03
3.411224465798179395e+00,9.719802403230559662e-03
3.316620112384057073e+00,1.170043165884315783e-02
3.306757026867119365e+00,9.909412106706927403e-03
3.192343457030490494e+00,1.018908765905512936e-02
3.140520223096966657e+00,1.024122511887748388e-02
3.211158266981682274e+00,9.931153801282288640e-03
3.169354045826981991e+00,1.020368803374926969e-02
3.135187464181337091e+00,1.006909134387967697e-02
3.207569385994302635e+00,1.162661354091643062e-02
3.142098557306777451e+00,9.804510166249613690e-03
3.016209757747703613e+00,1.087341004533382005e-02
3.027928978264759152e+00,1.115524301183867806e-02
3.070608878482688819e+00,1.114517936188086367e-02
3.183324322190478117e+00,9.411783131803908020e-03
3.189295775158776713e+00,1.076608645784826734e-02
3.154328390177491670e+00,1.154124802609590716e-02
3.229062954505688587e+00,1.355540936172872080e-02
3.242595046518364388e+00,1.208559311131329750e-02
3.134754500802805932e+00,1.141136722956792582e-02
3.158028224780768056e+00,1.063776976969688093e-02
3.132317651427702909e+00,1.156771411648582770e-02
3.066847758428254966e+00,1.091957361150086570e-02
3.098087541931342503e+00,9.765279542884197639e-03
3.159121843852912725e+00,9.693768558364901367e-03
3.161932057954656372e+00,9.787397022952060155e-03
3.170116286306597697e+00,1.161971197951761070e-02
3.166172258605776335e+00,1.035745094423390356e-02
3.150139717050314925e+00,9.925082317482125660e-03
3.145996026290291514e+00,1.071196796217765979e-02
3.157203498152274967e+00,1.150085351700713687e-02
3.171866797910143809e+00,1.058063558211141952e-02
3.220054236107984469e+00,1.224394924361105197e-02
3.234128307291467941e+00,1.083166445747529849e-02
3.208190446502665161e+00,1.163465760842807839e-02
3.164159256248840091e+00,1.335417152476248148e-02
3.108393633596712835e+00,1.089534082092624701e-02
3.157352069407575623e+00,1.057213612473884012e-02
3.198308860680348253e+00,1.184674549758035766e-02
3.237915076182492857e+00,1.137786995817524627e-02
3.177999430959673077e+00,1.133302354043941307e-02
3.060287035043873338e+00,1.150263569228515692e-02
3.041619514710451000e+00,9.567594919039912327e-03
3.044107988769146012e+00,9.147370918632713455e-03
3.099796400749657899e+00,1.086409539941390889e-02
3.061322827210105846e+00,1.302815635881948708e-02
3.048007416489254773e+00,1.258820718929554161e-02
3.108014858079348741e+00,1.218004080893919649e-02
3.196144246234969621e+00,1.204238634532517338e-02
3.093338011386531861e+00,1.191663673648957200e-02
3.027690713171722336e+00,1.207786501278862445e-02
3.014200083168828925e+00,1.065097120088331906e-02
2.962020729551229081e+00,1.082023852270186381e-02
2.988908544304434756e+00,1.120743223737541427e-02
2.963129744831507040e+00,1.125356513132125258e-02
2.973078562442981188e+00,1.144969418575048081e-02
2.998002741892742851e+00,1.121669142851589029e-02
2.995380498413618753e+00,1.193367753935170583e-02
3.003847637920937785e+00,1.250010165272952278e-02
2.973816046730838991e+00,1.180893216216638564e-02
2.970250638124683817e+00,1.362957444664658624e-02
2.955911060185980155e+00,1.281972825304755759e-02
2.942226068498873914e+00,1.394186435333377716e-02
2.917202423382159626e+00,1.322761352282730840e-02
2.816902377633746291e+00,1.274929486579434723e-02
2.755005469205020319e+00,1.379549686639958139e-02
2.736782157678122385e+00,1.310984693947636615e-02
2.725648761875445469e+00,1.110506194661375901e-02
2.786288975393985901e+00,1.169675485205567966e-02
2.889259299833661920e+00,1.277589742495077729e-02
2.898167060458747279e+00,1.287007876582002552e-02
2.940166946121788527e+00,1.157236494076130384e-02
2.983434572081995029e+00,1.383779313762811825e-02
2.987351517301302994e+00,1.327474192649491513e-02
3.002495591098667482e+00,1.297649955724011761e-02
3.008365149706051511e+00,1.292484308772401391e-02
3.057139006514967505e+00,1.184574871644938909e-02
3.058172475591380834e+00,1.182056499071792999e-02
3.027603021601118716e+00,1.335935869502424822e-02
2.983049642525100076e+00,1.258204196998935487e-02
2.986026405154255770e+00,1.422557123559631265e-02
2.874716131004253494e+00,1.210292018481595733e-02
2.865167008138812310e+00,1.352830965294238297e-02
2.844118647629327867e+00,1.257505830718042006e-02
2.860968342275846954e+00,1.333724241816680589e-02
2.933703827681606757e+00,1.316166463769308237e-02
2.965126381125141819e+00,1.357206063413674002e-02
2.972368860878891184e+00,1.269423065671038131e-02
3.016581981497807874e+00,1.376845520456138061e-02
3.032118733699349811e+00,1.369482714795644540e-02
3.017252424534146549e+00,1.486726198661481035e-02
3.004550826198982172e+00,1.474734388194143264e-02
2.983565968907795352e+00,1.343576511331168177e-02
3.003746884014371954e+00,1.563025698271802710e-02
3.027156870761573693e+00,1.545761284308788674e-02
3.058236452998974286e+00,1.637670155929882299e-02
3.038397963004139779e+00,1.363959888079024907e-02
3.060769201929782746e+00,1.471197207289343112e-02
3.098837013584230693e+00,1.500510542376076728e-02
3.074798490318662925e+00,1.489828334894616191e-02
3.039153608413201813e+00,1.653232204135202110e-02
2.961744548117974496e+00,1.526176208585194871e-02
2.912873615776707226e+00,1.510204850223040296e-02
2.977179031091464534e+00,1.449765679843384447e-02
2.976149546442185212e+00,1.413009588291025409e-02
2.995903810531327149e+00,1.502949506196449292e-02
2.954280375812018633e+00,1.578998897668215662e-02
2.911899551185470614e+00,1.658889205644964449e-02
2.833021272121833078e+00,1.550960653230015751e-02
2.750640595640557073e+00,1.521731941288928525e-02
2.754868760831290064e+00,1.569282468722121848e-02
2.806446086761641645e+00,1.690237546262451929e-02
2.827201427583878157e+00,1.648036490133542031e-02
2.840343610339850944e+00,1.562455429264542062e-02
2.817617587946741331e+00,1.532686376667946604e-02
2.805795714810791708e+00,1.384528114384142583e-02
2.806491741958555775e+00,1.527377853161349108e-02
2.758635613766716510e+00,1.571856582242947553e-02
2.724616545903168152e+00,1.374567641174451182e-02
2.760766519048406753e+00,1.342122253829236556e-02
2.635986767498025074e+00,1.332010583514620095e-02
2.646896502428451647e+00,1.395697451416033630e-02
